Symbol,B3B,B4B,B5B,B6B,B8B,B9B
ADK,10.15018296,9.992688556,9.914099285,10.00886096,10.0682777,9.97283639
ADM,10.56222982,9.934980891,10.77620729,10.8162545,10.32733293,9.951931518
ADM2,12.1231992,11.65060299,12.10140184,12.46352694,11.4270363,11.96741867
ADM5,7.205619304,7.124218838,7.546073412,7.093437101,7.119282741,7.176989067
ADNP,12.45417741,12.708894,12.46741978,12.47081644,12.50006719,12.58066441
ADNP-AS1,7.60268441,7.791242446,7.570008787,7.633956671,6.981337828,7.187203239
ADNP2,11.37171205,11.46583395,11.35619685,11.19450674,11.31459503,11.19150956
ADO,9.988108093,9.636637885,10.01445766,10.20077527,10.24632267,10.24616685
ADORA1,8.985559444,9.6768887,9.159551502,9.578353353,9.2991428,8.978723004
ADORA2A,7.323623773,7.232195145,7.532526838,7.347654888,6.555862688,7.198503892
ADORA2A-AS1,10.76297633,10.53880262,10.99514176,10.96926913,10.43824552,10.68472998
ADORA2B,5.535600133,6.938452455,7.358311647,6.652723247,7.328451887,7.553485569
ADORA3,6.23180676,4.736560422,5.453923613,6.22067355,5.324094809,4.897042917
ADPGK,10.67672303,10.90683358,10.86770325,10.79699219,10.79612306,10.74396138
ADPRH,8.552242072,8.512024739,8.888300912,8.964100731,8.688611477,8.625444548
ADPRHL1,7.216564754,7.480319325,7.657670585,7.290811357,7.707788721,7.198503892
ADPRHL2,10.03064808,9.873245933,10.05863759,10.13176855,10.38358632,10.07194442
ADPRM,7.938598268,8.45439662,7.904387454,8.232871197,8.186480508,7.530310427
ADRA1A,8.867669571,7.833517829,8.241839846,7.359525475,7.618904803,7.645756355
ADRA1B,9.549720955,9.664384377,9.482325507,9.380420929,9.694819733,9.146454973
ADRA2A,8.760969886,7.973506253,7.647700537,8.232871197,8.339323667,8.67646757
ADRA2B,8.343672449,8.060098334,9.213749205,9.541948788,8.688611477,8.857841474
ADRA2C,9.994978058,8.920896121,9.57992971,9.979559395,10.32324673,9.868094214
ADRB1,7.880406877,7.493845139,7.792244998,7.776146346,7.611005846,7.906711385
ADRB2,7.413205761,6.418825936,6.683959428,6.820703261,7.409369113,6.74232453
ADRM1,11.5406898,11.11434059,11.58914421,11.53040388,11.70478003,11.57700416
ADSL,10.80216711,10.85105092,10.80135973,10.74760341,11.05688885,10.64473486
ADSS,10.33023585,10.10115255,9.974411136,10.41897309,10.3214119,10.36341678
ADSSL1,10.86010267,10.81819577,11.17535716,10.49585286,11.09480557,10.80600536
ADTRP,7.60268441,5.70189657,7.601750845,7.722488239,6.640030076,7.726137823
AEBP1,13.1530218,12.76246937,13.07651922,12.89972628,13.03226425,12.88603793
AEBP2,10.83043184,10.95659479,10.80297495,10.94962936,10.83311472,10.87893403
AEN,9.855056443,9.014997462,9.329397834,9.651669949,9.607120362,9.659818825
AES,13.390652,12.79710792,13.15880687,13.40047349,13.60724629,13.21085781
AFAP1,10.72012648,10.76282323,10.69511695,10.37276627,10.80167468,10.57185716
AFAP1-AS1,7.013702751,7.028601391,7.102288047,6.676613676,7.050307589,6.623160835
AFAP1L1,10.12480606,10.12621935,10.34152278,10.55211864,10.26147548,10.27872448
AFAP1L2,11.18592842,11.10431059,11.7278434,11.45028448,11.40545278,11.07316908
AFDN,13.43449603,13.74358943,13.47454276,13.5472206,13.55141282,13.64433961
AFDN-AS1,7.178527602,7.884100227,7.601750845,7.859450416,7.409369113,7.79731541
AFF1,14.23816501,14.4456073,14.08254753,14.03289937,14.11218704,14.17662271
AFF2,6.840838682,7.682220962,6.304318465,6.723795221,7.402519925,6.72504423
AFF3,10.13594066,10.19968064,9.792143896,9.827399627,9.954782129,9.689870241
AFF4,13.39236475,13.47004163,13.34145039,13.41746951,13.37558166,13.38299927
AFG3L1P,10.51002001,10.48292966,10.44472864,10.33698816,10.131393,10.50285942
AFG3L2,12.21947056,12.0928504,12.1090264,12.35008297,12.33536331,12.28470827
AFM,11.88786662,13.07545678,12.53152958,12.52072852,12.43013603,12.10567681
AFMID,12.96949055,12.91260272,13.20001329,13.63294382,12.97209798,13.22803813
AFTPH,12.10098979,12.3342867,11.93694571,12.27649868,12.03465059,12.3558894
AGA,9.123046591,9.286193776,8.911980253,9.347478991,9.212866742,9.515071862
AGAP1,12.94127877,13.24168654,13.0741945,12.96572021,12.89710636,12.8491157
AGAP1-IT1,8.95536568,9.053390634,9.079309538,8.931293612,8.827699824,9.049027251
AGAP11,9.095214762,8.994200882,9.870649975,8.926907361,9.135503673,9.150279962
AGAP12P,9.212866742,9.098541344,7.728561406,8.978723004,7.618904803,10.17522266
AGAP2,7.194630425,6.330405368,6.741859437,6.563131101,7.245092275,6.760498047
AGAP3,11.53220568,11.0529163,11.54726598,11.44486312,11.26313941,11.51690296
AGAP4,8.476190653,8.270850817,7.370283498,8.302783175,7.077988505,8.79156857
AGAP5,9.227530073,9.470177673,9.122371221,9.126698348,8.975998357,9.346232114
AGAP6,9.67274556,9.755017959,9.575610051,9.827399627,9.28145778,9.796170936
AGBL2,7.938598268,7.844942509,7.347867066,7.371565861,7.328451887,7.829509929
AGBL3,8.570982003,8.033354824,7.976857466,7.978324157,8.528746646,8.7714504
AGBL4,8.815512,8.851831734,8.724942816,8.460043055,8.357713624,8.379072773
AGBL5,11.92187963,11.85086222,11.86019551,11.65109191,12.01226458,11.75734337
AGFG1,11.49852556,11.66086928,11.34630032,11.54284164,11.46621328,11.55193068
AGFG2,10.33971334,10.39857088,10.89009339,10.77756653,10.76174337,10.86176701
AGGF1,10.74475559,10.73982269,10.49627796,10.74650042,10.63647423,10.7610246
AGK,10.58022335,10.75702422,10.53557364,10.54661041,10.4916221,10.59694683
AGL,11.56004253,12.02110894,11.63505099,11.73033563,11.72055656,11.84189959
AGMAT,14.90757693,14.50421105,14.68876777,14.64566961,14.8299099,14.68876777
AGMO,9.00483234,9.400095621,9.112992982,9.271932219,8.917774485,9.081509316
AGO1,12.49452758,12.51811597,12.61290911,12.41972872,12.50088692,12.47426828
AGO2,12.504112,12.38612529,12.47298861,12.48595038,12.80360386,12.55899617
AGO3,10.96696468,11.09134055,10.96578108,10.92648602,10.98991046,10.98382205
AGO4,10.80686407,10.88816044,10.70787123,10.54661041,10.9982209,10.73982269
AGPAT1,1.966855497,8.423492732,8.192831146,0.426559521,0.397763887,7.829509929
AGPAT2,11.44455087,10.70222704,11.64099019,11.43988821,12.05142474,11.57967052
AGPAT3,14.52164212,14.16841982,14.43576978,14.65385884,14.1060468,14.4591425
AGPAT4,10.4255152,10.35677544,10.2113856,10.21310889,10.6218043,10.6044323
AGPAT4-IT1,7.621736978,7.714702175,7.467210947,7.371565861,7.948139111,8.060374503
AGPAT5,10.14653945,10.52456659,10.09403649,10.30697131,10.09605032,10.42884502
AGPS,11.26637627,11.25061557,10.93792743,11.35141469,10.97941888,11.19911947
AGR2,6.166620386,6.299495117,6.163733113,6.85885335,6.449279501,3.816447167
AGRN,14.40606435,13.99127549,14.44295938,14.31774916,13.6260904,14.54378978
AGRP,6.941175768,7.069170672,6.723302151,6.76885283,6.918069037,7.107456165
AGT,10.35623046,12.845077,12.65703781,13.0085193,12.61897283,12.77609413
AGTPBP1,9.984478145,10.33758809,10.13880371,10.36355081,10.46029994,10.19071153
AGTR1,8.61902134,8.84281381,8.70930495,9.444616057,8.408870158,8.864027996
AGTR2,5.535600133,4.09245356,4.763946886,2.487612698,5.324094809,3.986626744
AGTRAP,11.75862999,11.12759396,11.74587032,11.44692007,12.02538544,11.55575958
AGXT,11.82864747,11.65749851,12.48880569,12.07327709,13.29942,11.75934017
AGXT2,13.77869216,14.29326146,13.74549579,14.00139563,14.52164212,14.18393682
AHCTF1,11.804948,12.05745456,11.76745767,12.07670131,11.8785754,12.02327883
AHCY,13.83807763,14.01616057,14.20517835,14.01028684,14.13292767,13.96794811
AHCYL1,13.19955411,13.45401854,13.23689174,13.3646598,13.05511572,13.34420267
AHCYL2,12.23710951,12.38385589,12.30162067,12.07789984,11.94696138,12.18246617
AHDC1,12.17792466,11.63469168,12.20512634,12.32315995,11.26313941,12.53244161
AHI1,10.30592847,10.55971708,10.29771449,10.43437009,10.35964527,10.61513127
AHNAK,16.68072034,16.76088266,16.58238663,16.43736443,16.84790866,16.84790866
AHNAK2,9.543397624,9.23772887,9.10890338,9.094643565,9.465751488,9.636063318
AHR,11.08264958,11.43341809,11.151722,11.01118088,11.04911992,11.44009316
AHRR,8.134392705,6.299495117,7.276920733,6.408780898,6.144951305,5.989383206
AHSA1,11.30411171,11.53550021,11.24246878,11.3770368,11.34534558,11.10460101
AHSA2,12.10228723,12.21798022,12.02538544,12.22776881,11.80202708,12.04453923
AHSG,6.99733962,5.160938999,4.670280168,3.582600971,5.457526155,7.0474519
AHSP,0.538265459,0.849531882,1.090079389,0.426559521,0.397763887,0.485446671
AIDA,9.526922717,9.715385084,9.48902423,9.963001544,9.691173769,9.880112919
AIF1L,14.29326146,14.40606435,14.4019277,14.35407737,14.63986099,14.58972442
AIFM1,12.92258517,12.95160628,12.74206575,13.07220422,12.74630887,12.86387971
AIFM2,10.07738084,9.582377116,9.966520613,10.03907384,9.983410782,10.12957846
AIFM3,8.207172935,8.587497536,9.131844661,7.154621124,8.271156146,8.100558279
AIG1,12.36161158,12.41455895,12.29549802,12.31860857,12.56959969,12.1803663
AIM1,12.80206741,12.64851722,12.65339161,12.57569109,12.55689665,12.76324632
AIM1L,5.144196797,4.370172829,5.292908511,6.408780898,4.089789182,4.897042917
AIM2,3.098847567,2.654638801,2.69459396,0.426559521,4.760050632,4.48976125
AIMP1,9.773804253,9.945598781,9.415949134,10.04840293,9.323844081,9.757226583
AIMP2,9.3855162,9.166980652,9.30173825,9.421859098,9.259397425,9.280805767
AIP,11.01294381,10.92075098,11.10891759,11.02394446,11.67302569,10.97105628
AIRE,5.655211268,5.230057565,5.871281702,4.855275643,4.915226356,4.149542017
AIRN,7.495389884,7.669991388,7.532526838,7.359525475,7.134797411,7.359525475
AJAP1,10.42884502,10.48449272,11.33371267,11.47631604,10.66595463,9.940810641
AJUBA,11.9394363,11.74091028,11.75141524,11.85541899,11.72055656,12.10098979
AK1,9.921116607,9.478343221,9.728607298,9.753860753,10.41964179,9.857208881
AK2,13.49576344,13.70672415,13.60461188,13.51471109,13.53702473,13.48040665
AK3,11.90065043,11.70398824,11.48742428,11.84037663,11.71164121,11.85756252
AK4,14.44295938,14.80880684,14.48885703,14.57171651,14.27438193,14.57819522
AK5,7.050674128,6.925836633,6.99268746,7.384126979,6.843169369,6.800033095
AK6,6.879299433,6.858707623,6.642380495,7.701971404,6.683782191,7.176989067
AK7,8.140716481,7.935247195,7.675768286,8.093830331,7.481629543,8.271003481
AK8,8.681462505,8.649758224,8.421699226,8.026987528,8.353408738,8.447389481
AK9,9.809469732,10.10858466,9.759643617,9.67274556,9.645784964,9.650792038
AKAP1,12.41027271,12.43828841,12.47519446,12.47732987,12.39440786,12.55170076
AKAP10,10.9517808,11.09867433,10.93902551,10.92261632,10.87952752,10.97941888
AKAP11,12.56716464,12.82009311,12.51811597,12.75961714,12.68952033,12.70629187
AKAP12,12.96629833,12.83526113,12.26650635,12.15240277,12.708894,12.6009677
AKAP13,13.64933084,13.88074866,13.65580348,13.59478573,13.88855064,13.59650873
AKAP3,8.326569566,8.023614489,7.746140881,7.454768609,7.268596954,7.542819967
AKAP5,8.511005184,7.910586425,7.926787197,8.125130093,8.331811455,8.687331532
AKAP6,10.68793589,11.15973206,10.9722291,10.35276596,11.12997286,10.59031711
AKAP7,8.626971157,7.854310738,7.746140881,8.089056951,8.25096286,8.749989958
AKAP8,11.4003105,11.19929948,11.39028044,11.34661153,11.09833196,11.43445382
AKAP8L,12.05658048,11.81596832,12.04398638,11.86498867,11.73503217,12.00701808
AKAP9,12.45738761,12.55544423,11.80022238,12.57458136,12.18878731,12.76246937
AKIP1,8.967502712,8.892731428,9.147841738,8.885655098,9.522012028,9.030242266
AKIRIN1,11.47876739,11.16653733,11.35778231,11.69862921,11.53803687,11.56505698
AKIRIN2,9.942957452,10.20293923,10.07344406,10.00886096,9.958797875,10.16426274
AKNA,11.14338387,10.4701198,10.89009339,10.66722914,10.87363483,10.48401271
AKR1A1,13.66834913,13.76642685,13.8821399,13.82016416,14.22574761,13.70038019
AKR1B1,11.19018495,10.92397652,10.85523711,10.98798815,12.56578325,11.26776682
AKR1B10,5.888536971,5.078758139,5.084436604,4.511066048,4.428714542,6.192062729
AKR1C1,10.33260329,9.899908974,9.628131715,9.25719199,10.48037394,10.57783821
AKR1C2,7.249147734,7.809792412,6.956903325,6.939631976,7.504284917,7.845272881
AKR1C3,12.09063379,12.26231504,12.29071825,12.22407702,12.05453677,12.06702051
AKR1E2,7.968952239,8.594159984,7.926787197,7.787386583,8.639004258,8.069513571
AKR7A2,13.27760128,13.10505593,13.28346322,12.99927622,13.47612748,13.09222055
AKR7A3,12.84759659,12.60822951,13.14680993,12.64460352,13.31868573,12.79211636
AKR7L,10.21538604,9.7449929,10.06716508,9.95413432,9.62415007,10.08862993
AKT1,12.44248112,12.33587563,12.61356987,12.47176444,12.7834929,12.66586904
AKT1S1,10.98503476,10.68057712,11.10777496,10.93922782,11.12688118,10.99281368
AKT2,12.93539029,12.76166075,13.01695849,12.87090245,12.6832746,12.94817235
AKT3,11.51310927,11.79593323,11.42639689,11.62600894,11.8988745,11.64497027
AKTIP,10.37799362,10.42722041,10.10086089,10.42098331,10.47602548,10.46382391
ALAD,13.75170443,13.32001221,13.525477,13.44940946,13.20483646,12.96949055
ALAS1,11.16903133,11.05676771,11.27616795,10.9708436,10.9259552,11.08059485
ALAS2,4.677376495,5.961152606,5.529456535,6.22067355,5.797667936,6.866819202
ALB,12.72427218,13.71654975,13.58026288,13.26152451,14.14336669,12.35309744
ALCAM,11.4075095,11.6238454,11.37506257,11.51559608,11.01910082,11.28980359
ALDH16A1,11.40136556,11.19378729,11.56936598,11.4287137,11.40545278,11.3770368
ALDH18A1,11.33622495,11.3519367,11.24740317,11.1747686,11.08782229,11.26857698
ALDH1A1,13.20878439,13.33367219,12.55051947,13.12794347,12.85847586,13.26711523
ALDH1A2,10.6991747,10.63781098,10.45953193,10.82297013,10.77689734,10.40189034
ALDH1A3,7.833015681,7.216012551,6.703449004,6.805971291,8.015819183,7.899280659
ALDH1B1,13.29648957,13.06129591,13.36974181,13.69621115,13.15570213,13.34773089
ALDH1L1,13.93708403,14.45398529,14.39643941,14.00419795,14.02721315,14.24678443
ALDH1L1-AS1,6.473564235,7.600755031,6.915818323,6.330827143,7.06350449,7.319528287
ALDH1L1-AS2,8.023780089,8.640114691,8.458438237,8.403428775,8.387250716,8.559727596
ALDH1L2,8.125130093,7.809792412,7.709012139,7.454768609,7.629306157,7.761290875
ALDH2,14.42468485,14.54807576,14.4591425,14.50421105,14.47005354,14.61163379
ALDH3A1,5.784834698,5.54545424,5.871281702,5.609946628,6.062699451,5.611796965
ALDH3A2,13.71476332,14.11656211,14.09490405,13.86302275,13.46267833,13.71050647
ALDH3B1,12.14975876,11.27548698,12.1025592,12.24047512,11.90099907,11.85257734
ALDH4A1,15.1022361,14.94177954,15.67065864,15.35971531,15.11479227,15.27736572
ALDH5A1,12.57767426,12.49504228,12.10989302,12.4086648,11.95511652,12.54033147
ALDH6A1,15.12170168,15.85746057,15.57152274,15.4288197,14.94177954,15.71455686
ALDH7A1,12.99160189,13.47741125,13.03800216,13.24277438,12.83565206,13.22545452
ALDH8A1,12.76004017,12.63350403,12.62970882,12.65565443,12.32470811,12.48906735
ALDH9A1,12.90229693,13.15791385,12.85771189,12.86387971,12.76004017,12.77549249
ALDOA,14.62281378,14.42971031,14.67486666,14.54378978,14.915698,14.72894591
ALDOB,18.37069017,18.78094545,18.37069017,18.37069017,18.37069017,18.37069017
ALDOC,8.764871944,8.67455189,9.167656254,8.839322058,8.905313352,9.220827216
ALG1,10.11188317,10.11694049,10.23185687,10.09997073,10.11781106,10.13254571
ALG10,7.805037972,8.223190365,7.976857466,8.116611567,8.210159128,7.86363125
ALG10B,8.687980129,9.163487152,8.870514541,8.713620052,9.067244829,8.870856812
ALG11,8.117345632,8.640114691,8.02162094,8.534594723,7.985378593,8.537488632
ALG12,11.09928247,10.80788041,11.10188823,11.04258655,10.85839236,11.01792305
ALG13,10.69238628,10.95299862,10.51014397,10.69847638,10.50020271,10.52541677
ALG14,8.719625153,8.619657287,8.539697439,8.785635928,9.001584586,8.729986207
ALG1L9P,7.718804761,7.568403277,7.780710541,7.645756355,7.457011237,7.689777558
ALG2,10.8739479,10.71284191,10.59676333,10.79034669,10.64507424,10.70963226
ALG3,10.24048464,9.751655066,10.05863759,10.07703378,10.0009808,9.829984213
ALG5,9.507430459,9.503128684,9.10890338,9.685780498,9.621689175,9.443922205
ALG6,7.507419399,7.989764487,7.519820427,8.267052538,7.647700537,7.700744044
ALG8,9.674947126,9.845401661,9.611293099,9.818013649,9.33585684,9.626735069
ALG9,10.24494465,10.43765904,10.32565822,10.2907442,10.24940459,10.23517881
ALK,7.375207286,7.894006599,7.455146632,7.549550848,7.593875239,7.58944739
ALKBH1,9.038902242,9.208453824,9.222808939,9.181472612,8.991855251,9.061550281
ALKBH2,8.079242197,8.033354824,8.433332641,8.302783175,8.39950776,8.230653577
ALKBH3,9.252237158,9.335361328,9.20937256,9.483258864,9.341149289,9.231130143
ALKBH3-AS1,6.852635212,7.522020314,7.337245426,7.216564754,7.077988505,7.277820542
ALKBH4,9.707242448,9.487212421,9.69286457,9.462326566,9.949372522,9.629532524
ALKBH5,13.18858867,12.97123401,13.32001221,13.37932554,13.20683298,13.3348807
ALKBH6,8.858331121,8.506035059,8.878218218,8.87387379,9.128902758,8.804041539
ALKBH7,11.27711139,10.69520153,11.39329821,11.27327894,12.18146656,11.20469024
ALKBH8,8.69945999,8.966212646,8.745293027,8.922405308,8.816256162,9.01080617
ALLC,8.559618108,7.965758952,8.703023056,8.218926939,7.492239362,8.069513571
ALMS1,12.66838407,12.81193665,12.64460352,12.53422281,12.6603128,12.70923817
ALMS1P1,6.381498135,7.232195145,7.58944739,7.033045408,6.795336864,7.442652205
ALOX12,9.782940433,10.07952918,9.956630402,9.758953543,9.309866972,9.822377297
ALOX12-AS1,6.547477864,6.912037359,6.606174365,6.877884309,6.625351212,6.528168057
ALOX12B,6.922021055,6.969254319,6.872671581,6.897958396,6.514524201,6.528168057
ALOX12P2,9.326897487,10.13581022,9.836296378,9.271932219,9.416223933,9.409957451
ALOX15,0.538265459,1.989117181,3.452000204,1.387928501,1.939208231,2.462954459
ALOX5,8.240109898,7.910586425,8.321189638,8.302783175,8.13258124,7.938775278
ALOX5AP,7.343330715,6.874611171,7.102288047,6.959515491,7.492239362,7.063648934
ALPI,6.304318465,6.81032686,8.532311528,7.488274437,7.444686166,8.010149704
ALPK1,10.28081193,10.3449321,10.23585117,10.13702033,10.226358,10.21428374
ALPK2,12.87408171,12.96119033,11.27413458,12.14975876,12.14877916,12.32411705
ALPK3,12.48495239,12.14852504,12.51039546,12.15319508,12.1770879,12.34115349
ALPL,13.14153193,13.10114264,13.37558166,13.21663886,12.82263285,13.22803813
ALS2,11.74923585,12.03553601,11.72560931,11.64385829,11.78105548,11.66159642
ALS2CL,12.88674866,12.64006433,12.80121728,13.19648046,12.56320763,12.74870882
ALS2CR12,7.99577382,8.198063034,7.61312304,8.026987528,8.218787954,8.271003481
ALX1,5.691598713,6.330405368,5.871281702,5.537832656,7.050307589,6.269380768
ALX3,8.273129757,8.223190365,8.486245914,8.308338757,8.093999292,8.4050985
ALX4,6.753263518,6.825065249,6.789486882,6.696966592,6.376051217,7.150697839
ALYREF,9.441154351,9.202377931,9.625336854,9.335361328,9.697496231,9.582504722
AMACR,8.926181962,8.806706503,9.08483282,9.36305375,8.723542227,8.852767346
AMBP,8.757031877,8.768696347,9.051208188,8.409573186,8.588389733,9.307435877
AMBRA1,11.82484198,11.84549434,11.98491228,11.85336338,11.75756074,11.92760862
AMD1,11.13988703,11.2137486,11.01540454,11.43927233,11.11170437,11.31875128
AMDHD1,8.85403819,9.359698606,9.126943594,9.185976655,8.917774485,8.985189907
AMDHD2,11.28323001,10.67365546,11.16408617,11.25622369,11.00755399,11.01322296
AMER1,11.42929705,11.47063454,11.5515915,11.3317191,11.60931999,11.26100271
