Symbol,N2A,N3A,N5B,N6B,N7B,N8B,N10B,N12B,N13B
MZT1,6.731137446,6.782091284,6.868041258,6.475639641,6.779945146,6.586085629,6.311870824,6.391958435,6.953395967
MZT2A,8.930358748,8.93018956,8.867486129,8.878008624,9.113423802,9.151560409,9.390475768,9.582377116,8.837172895
MZT2B,9.054724023,9.151007147,9.264325423,9.177259143,9.134898667,9.14737694,9.064368905,8.819781054,9.014325133
N4BP1,11.5389699,11.63914049,11.57567825,11.75324428,11.70042158,11.55494399,11.67355168,11.55333199,11.5749675
N4BP2,10.25103042,10.37372846,10.15889326,10.04407162,10.14933847,10.25103042,9.847871338,9.9861208,10.14927409
N4BP2L1,9.189565749,9.093689148,9.411232574,9.391844711,9.317563606,9.316020331,9.173796515,8.905075864,9.0613366
N4BP2L2,12.65925017,12.67217431,12.44532705,12.42470764,12.49911166,12.51546961,12.21371188,12.29976414,12.33619333
N4BP2L2-IT2,11.02788362,10.92755784,10.61598822,10.87363483,10.69713403,10.68282595,10.83937555,10.79496611,10.5898282
N4BP3,9.347888743,9.104517616,9.051000339,9.622065553,9.098187671,9.977090998,9.860901989,9.66136702,9.854815412
N6AMT1,9.0399772,9.205251269,9.150867694,8.922882854,8.986052338,9.055983391,8.646444882,8.729986207,8.455947656
NAA10,10.17545466,10.33076941,10.37952197,10.32046051,10.29965502,10.26901494,10.25260713,10.54828869,10.41071278
NAA15,10.65598908,10.76297633,10.60878325,10.54828869,10.53893339,10.60134892,10.56836454,10.73740653,10.9541467
NAA16,9.991597108,9.833787686,10.0368366,9.870778544,9.731800753,9.801278085,9.643195807,9.79971353,9.780328101
NAA20,10.7387006,10.79949607,10.87978021,10.78928258,10.75016241,10.76941059,10.53526361,10.54125974,10.63620314
NAA25,10.64441536,10.86687215,10.49374451,10.66770575,10.64923803,10.64884592,10.6386961,10.54828869,10.52541677
NAA30,10.10115255,9.999017471,10.11210134,10.2511864,10.01658835,10.13859581,10.18812994,10.16046418,10.43451103
NAA35,10.95382648,11.03167039,10.94294946,10.90161185,10.91087987,10.94594244,10.75846383,10.8978808,10.73354277
NAA38,10.06281099,10.16734756,10.25088821,10.35060452,10.20793611,10.33615774,10.42916291,10.48104416,10.45231748
NAA40,10.76631944,10.95132704,10.63065364,10.77821899,10.65310039,10.66646786,10.86983061,10.74100555,10.71094417
NAA50,11.50183748,11.39826401,11.52254515,11.40210781,11.47084185,11.4576547,11.41344572,11.43309732,11.7560709
NAA60,11.88202198,11.84491717,11.97799342,11.88723261,12.01622607,11.81730854,12.14343442,12.0003963,11.83711918
NAAA,10.46157415,10.55379203,10.40036773,10.47086966,10.74311152,10.5612116,10.10443062,10.36449063,9.888697634
NAALAD2,7.799296741,7.514130503,8.125697281,6.807375113,7.370748861,7.029053124,7.553814167,7.414622911,7.893828161
NAALADL1,6.824505317,7.212643513,7.168583877,6.827241682,6.447907921,6.683782191,6.687986915,7.113123484,6.885903317
NAALADL2,9.876154464,9.918451517,9.643435528,9.670742028,9.94766938,10.09657272,9.555254475,9.710265106,9.493394041
NAB1,10.76631944,10.88989663,10.90028775,10.79651538,10.90067582,10.9025066,10.9678276,10.86937526,11.44486312
NAB2,10.54582136,10.71712878,11.168897,11.14222083,10.49827764,10.65138393,11.49733402,10.50684086,12.43232163
NABP1,10.29150694,10.11220779,10.40036773,11.23242464,10.28140707,10.19366701,10.33815364,10.20776133,11.40529367
NABP2,9.891100685,10.24659052,10.02699412,9.929927018,10.01080247,9.936291045,9.991488202,10.1163593,9.773679884
NACA,13.05863917,13.205722,13.11979406,13.08460664,13.03533369,13.08709696,12.49730966,12.73153847,13.05275651
NACAD,8.532550639,8.257642049,8.490251546,8.499498346,8.309614017,8.28282554,9.045479555,8.575231728,9.140567533
NACC1,11.61941018,11.38130103,11.46692967,11.70421471,11.68318876,11.56255826,11.87518393,11.85844208,11.73437265
NACC2,11.99917816,11.91454548,12.0873349,12.0585604,12.05069157,12.05639916,12.23109136,12.11150742,12.04576401
NADK,11.08973196,11.10431059,11.08923083,11.1313277,11.09867433,11.30116767,11.40196421,11.38111773,11.2890656
NADK2,10.66311947,10.86429721,10.73399474,10.87363483,10.70096328,10.58409189,10.50857476,10.47369656,10.74396138
NADSYN1,11.36914547,11.54989292,11.35568203,11.35314397,11.40136556,11.38681718,11.51822554,11.3411254,11.13400264
NAE1,9.792851075,9.783439632,9.708015395,9.761990539,9.775084228,9.642872778,9.511539079,9.450980639,9.773679884
NAF1,9.177259143,9.172969743,9.355048954,9.235457693,9.202417104,9.188048881,9.382855415,9.177386245,9.501614122
NAGA,11.367449,11.41312707,11.40545278,11.42430469,11.54821316,11.31797261,11.54263729,11.51484131,11.26857698
NAGK,10.78259332,10.74124596,10.58042819,10.70774759,10.79667057,10.87581858,10.79259381,10.79496611,10.79482091
NAGLU,12.20489614,12.14621428,12.40692757,12.33937995,12.46269849,12.31935349,12.57207275,12.436886,12.4139992
NAGPA,9.644651995,9.87366789,9.959539441,9.676254855,9.956223403,9.849035427,10.12253271,9.913845144,9.635902849
NAGPA-AS1,7.400874194,7.759991448,7.310368807,7.074132386,7.040093274,7.301268073,6.368280405,7.414622911,6.226890657
NAGS,10.66661932,10.67169858,11.10188823,10.56019091,10.51295279,10.51830925,11.28757471,10.97279188,11.06727587
NAIF1,8.290238623,8.533962207,8.717055005,8.405603152,8.700765243,8.47954526,8.595802331,8.91963754,8.360887052
NAIP,9.565516534,8.91907725,9.708015395,9.402375227,9.76985545,8.551494711,9.109928433,9.352935438,9.874560521
NALCN,6.621083709,7.470249961,6.373904567,6.191338926,6.15014894,6.099211789,6.573098369,6.037648533,6.46922262
NALT1,7.076935215,6.70972732,6.098843363,6.764586917,6.547477864,6.822978291,6.605626149,6.984647495,6.613182666
NAMPT,10.59233375,10.5344357,10.58431606,11.181121,10.63964832,10.50285942,10.98616034,10.65532336,11.62055798
NANOS1,6.621083709,7.097292154,6.577668151,6.97170825,6.904855721,7.364522918,7.321720402,7.238616356,6.754521794
NANP,8.834993673,8.912671247,9.008611306,8.967796411,8.905194608,8.829721206,8.876718415,8.819781054,9.242465313
NANS,9.565516534,9.882261592,9.701802588,9.642872778,9.828805496,9.751092057,9.91440304,9.928527627,9.862178411
NAP1L1,12.11656122,12.02869458,11.91364097,11.87083649,11.92490546,11.87083649,11.72390824,11.90462222,11.92659794
NAP1L2,8.648779611,8.608065314,8.523623555,8.52114206,8.915164657,8.666050562,8.376888345,8.508372619,8.486245914
NAP1L3,7.248015772,7.321720402,6.908529888,7.184452043,7.061196484,7.776638442,6.553187758,7.275087994,6.932285168
NAP1L4,12.43265984,12.55806461,12.34331576,12.4598293,12.40727222,12.36650667,12.32442923,12.41763859,12.32470811
NAP1L5,8.563198625,8.807350537,8.567215537,8.527116771,8.73706988,8.240109898,8.36222417,8.64131386,8.678903578
NAPA,11.97067647,11.82208412,11.97637466,12.01977101,11.93155833,12.03905408,12.0797232,12.03442436,12.14121941
NAPA-AS1,7.813335788,7.977201746,7.7520428,8.137425877,7.580967032,7.697962787,7.418193371,8.442683813,7.801737739
NAPB,10.16891378,10.35411165,10.13392403,10.37438066,10.02353659,10.27318648,9.956223403,10.09845812,10.16851016
NAPEPLD,11.57183515,11.86100593,11.79916665,11.6131554,11.73739731,11.68217811,11.47519784,11.70750683,11.47145115
NAPG,10.42943733,10.4908326,10.57963558,10.42327338,10.36363109,10.44717427,10.39761845,10.3760357,10.70585704
NAPRT,12.13637861,12.14705008,12.11463705,11.90992653,12.3220843,12.38329053,12.10989302,12.41134158,12.20420192
NAPSA,12.14774082,11.99121846,12.57207275,12.07789984,11.83965706,12.30876357,12.52250632,12.26959589,11.97637466
NAPSB,7.910848858,7.589041589,8.257452226,8.047109368,7.755359926,8.256667587,8.121112895,8.586123859,8.094868685
NARF,9.858787737,10.08635193,9.985833142,9.961613507,9.862545725,9.881116241,9.934796718,10.06250857,9.943940989
NARFL,10.80546387,10.77756653,10.65846502,10.72828312,10.77939145,10.83630426,10.96099871,10.88693271,10.49032751
NARS,12.62862327,12.64110408,12.51660604,12.6121707,12.71910526,12.63350403,12.29462017,12.48349346,12.64006433
NARS2,10.14866818,10.44616319,10.24838194,10.0757574,10.28344303,10.28875599,9.777439404,10.05538316,10.22410371
NASP,11.07316908,11.22534816,11.05786332,11.0740942,10.94943677,10.97483861,10.96363694,10.94651129,11.2213158
NAT1,8.843544751,8.802730208,8.924696233,8.987336203,8.900349484,8.911122517,8.115058826,8.779958888,8.24085405
NAT10,11.20208702,11.31281631,11.09911836,11.16356993,11.18661236,11.26278855,11.14338387,11.18306024,11.00340195
NAT14,8.563198625,8.387250716,8.344113964,8.66035641,8.515354444,8.273617353,8.73102958,8.575231728,8.370729845
NAT6,8.277498426,8.050974264,8.432008877,8.711685608,8.221574789,8.609054836,8.753095562,8.419551473,8.724121353
NAT8,14.69522589,14.97941216,14.63986099,14.78513182,15.07948916,15.0446366,14.89969464,15.31666274,14.39123655
NAT8B,10.76422724,11.13685596,11.04623001,10.87119554,11.07222059,10.93155769,10.4469826,11.24017412,10.75545605
NAT8L,10.47289185,10.5010162,10.25789846,10.37240216,10.36207014,11.18197196,10.81230967,10.83079325,10.16107172
NAT9,10.37786182,10.2689619,10.11705002,10.02938474,10.29350222,10.16458062,10.29739615,10.20293923,10.30542917
NATD1,11.07682481,11.30644941,11.16989627,11.26445492,11.30676786,11.26048167,11.26762357,11.29069944,10.85709622
NAV1,11.34073807,10.96747092,11.33609187,11.36204251,11.05759525,10.9010184,11.19440219,11.16192224,11.15876568
NAV2,12.75051544,12.74124292,12.47831446,12.64076032,12.26702489,12.53800093,12.79245649,12.48744116,12.61824708
NAV2-AS4,6.960853342,6.633773382,7.639276184,6.865605315,6.619043591,6.131038307,6.368280405,6.944029092,6.772566719
NAV2-AS5,7.450052412,7.141946243,8.204565935,7.169778796,7.061196484,6.92842557,6.843512707,7.322309328,7.168583877
NAV3,7.400874194,7.944238716,8.058579254,8.170939514,8.093830331,7.996396403,7.669584266,7.892156785,8.103074941
NAXD,11.62115902,11.66732537,11.51907218,11.67284941,11.59480625,11.59894776,11.80591731,11.57391862,11.61030251
NAXE,11.06664809,11.39362571,11.1857433,11.17607174,11.29584485,11.30614647,11.27183123,11.44351586,11.28548895
NBAS,12.54572576,12.7964087,12.54033147,12.49825305,12.55842579,12.49337314,12.48322213,12.55581666,12.42586225
NBAT1,7.018881151,7.576074313,7.053640086,7.509237234,7.518048752,7.494073631,7.515048268,7.558048847,6.932285168
NBDY,9.500824211,9.443201401,9.694044896,9.690708187,9.761418241,9.719995396,9.518879322,9.648838168,9.679692114
NBEA,12.01116083,11.97910176,11.95652194,12.19500001,11.8913801,11.72308669,11.88426552,11.83663601,11.85044736
NBEAL1,13.01273051,13.12245036,13.02885897,13.01530392,12.91908863,12.84276335,12.94414128,12.87667809,12.96187488
NBEAL2,12.45935736,12.25999407,12.1678645,12.56320763,12.28780248,12.56021566,12.83242922,12.39059373,12.48349346
NBL1,5.285354239,6.250355367,6.577668151,5.919503061,5.512423428,5.706134427,5.886401306,6.004504069,7.002128384
NBN,10.94410674,10.93612279,10.80934083,10.70096328,10.82834509,10.76703686,10.55888488,10.69084028,10.88438727
NBPF1,12.20489614,12.32264106,11.99727759,11.57757471,12.19521461,11.57405047,11.77705909,12.11768601,11.79789167
NBPF10,9.063463483,9.384361362,9.582377116,9.23186161,9.672354557,9.390475768,9.85607233,9.652951812,8.981831521
NBPF11,7.388534153,7.40439841,7.24836605,7.414070731,7.370748861,7.316805918,7.381623243,6.944029092,7.002128384
NBPF12,8.866570324,9.506322551,8.974557643,9.118334937,8.905194608,9.205036434,9.47614789,8.953406982,8.732728657
NBPF15,10.58347266,10.46826549,10.71981137,10.37240216,10.26818673,9.510791036,10.45115214,10.25060816,10.24185316
NBPF25P,9.481865935,9.34494666,9.385073793,9.595392707,9.141577496,9.290883211,9.499844444,9.19072895,9.260261802
NBPF3,9.567586215,10.08346065,9.274932758,9.780328101,9.271932219,10.02431605,10.0464878,9.181577892,8.966681961
NBPF8,9.389996642,9.42432604,9.131206198,9.367781645,9.231450184,9.196700833,9.654865129,8.52339142,9.051208188
NBR1,13.59124237,13.71654975,13.58597457,13.61212947,13.64753204,13.56279265,13.40185119,13.44940946,13.20001329
NBR2,9.650251,9.685247396,9.491498073,9.541216625,9.493856379,9.781669772,9.735546408,9.680320832,9.048347737
NCALD,10.71066639,11.0860069,10.69097376,10.70565895,11.02722549,10.77113794,10.79812088,10.91795536,10.89159923
NCAM1,8.517802099,7.56133438,8.326291399,7.618601113,6.23473351,7.316805918,8.535964795,8.73778906,8.432694436
NCAPD2,11.02530058,11.25276709,11.01190232,11.09882541,10.99743971,11.05947998,11.10460101,11.10652086,10.70222704
NCAPD3,10.36485748,10.38116566,10.10347925,10.32733293,10.08694896,10.10997306,10.21356282,10.29571379,10.05945522
NCAPG,4.733698174,5.31155148,3.799929183,4.934672925,4.98945788,4.523798748,5.372307897,5.583250221,4.755505551
NCAPG2,8.917774485,8.786729375,8.905075864,8.798495959,8.949597338,8.61821773,8.894691834,8.791384286,8.886415173
NCAPH,4.318276665,4.617246683,5.54957087,5.209824596,5.357468636,5.08884217,5.644396415,4.877217949,4.755505551
NCAPH2,10.51109692,10.34747504,10.46294916,10.56932393,10.58212896,10.49627796,10.6795015,10.49585286,10.73617318
NCBP1,11.33313629,11.37722686,11.26648685,11.15714037,11.269613,11.34521248,11.27926059,11.17494403,11.23226778
NCBP2,10.91211913,10.83326629,10.87978021,10.86500319,10.94520994,10.83630426,10.71213684,10.79496611,11.0622176
NCBP2-AS2,8.894691834,9.143338694,8.979149827,9.27379115,9.040726422,9.055983391,9.190942242,9.088943911,8.910646423
NCBP3,11.66781709,11.66431902,11.58226003,11.53388358,11.59239368,11.6527536,11.65988435,11.5389699,11.60138717
NCCRP1,7.104168253,8.341919623,6.577668151,6.97170825,7.00481663,7.257830981,7.170612104,7.322309328,6.820895008
NCDN,10.77653869,10.52069106,10.70762395,10.72383997,10.80167468,10.84097167,10.89390137,10.89444617,10.6477362
NCEH1,10.96802416,11.08554541,11.61212511,11.27165772,10.99182946,11.12872266,11.01880003,10.74760341,11.41545517
NCF1,6.490645765,6.419668554,7.216012551,6.7015411,6.758590332,5.929400076,6.573098369,6.297199085,6.843169369
NCF1B,5.451537463,5.31155148,5.104620564,5.146994618,5.4598118,4.836940272,5.496524758,5.3632127,5.495287309
NCF1C,6.13509341,6.004504069,6.428820777,5.876104227,6.15014894,5.569897532,6.213932589,5.237209371,6.226890657
NCF2,7.93064834,8.060098334,8.438560149,8.091955581,8.011660576,8.006701691,8.489371939,7.833266755,8.80477421
NCF4,7.691124396,6.955624051,7.481986645,7.675768286,7.493959385,7.437881034,7.790069555,7.514606543,7.728561406
NCK1,9.345297881,9.593831462,9.474870743,9.335071399,9.464574836,9.399609936,9.178393458,9.236839494,9.487594721
NCK1-AS1,7.376959013,7.40439841,7.231495546,7.437881034,6.987982729,7.364522918,6.863158643,6.782091284,6.643192109
NCK2,10.835491,10.79081423,10.97121861,10.95659479,10.99501955,10.86039576,10.89766562,10.97476606,10.78591406
NCKAP1,13.02960697,13.28263389,12.96119033,12.99345483,13.03144165,12.95479873,12.9466136,12.95398745,13.1288126
NCKAP1L,9.423469116,8.794302898,9.451716562,9.059456442,8.793675323,8.972219078,9.792473811,9.117040097,9.45714543
NCKAP5,11.39864095,11.25875465,11.38318654,11.32404872,11.41919613,11.23489454,11.33609187,11.36864193,11.16653733
NCKAP5L,11.24368558,11.01080677,11.20129915,11.51274477,11.33952534,11.13431462,11.3459473,11.31136938,11.4499257
NCKIPSD,11.03821998,10.74926587,11.2097281,10.64910697,10.81009985,10.68132534,11.17257379,10.92677295,10.81876176
NCL,13.35047346,13.32438805,13.34206849,13.31357288,13.34344463,13.43045501,13.08106231,13.28572722,13.42089996
NCLN,11.3142524,10.91485919,11.26911953,11.262156,11.21612263,11.41411539,11.58861612,11.50554507,11.2405497
NCMAP,6.288291701,6.365975693,5.912025482,6.436501688,6.15014894,7.146334482,7.286483337,6.108030707,6.579597211
NCOA1,12.51637998,12.58189338,12.50891372,12.53537218,12.49025213,12.4727291,12.50831824,12.56353167,12.51357095
NCOA2,12.65480929,12.84190789,12.67086456,12.71708708,12.67949676,12.77009989,12.65816808,12.64851722,12.56320763
NCOA3,12.15534884,12.07347296,12.0392945,11.86728406,11.8431596,11.78745182,11.88924042,11.85138183,11.88999394
NCOA4,13.81779542,14.08254753,13.73792215,13.72047794,13.81304345,13.8692799,13.53034865,13.87164669,13.76835713
NCOA5,10.70304639,10.54164578,10.59311365,10.2759695,10.68057712,10.72145133,10.64172561,10.65323279,10.66949238
NCOA6,12.41004981,12.56226798,12.4908494,12.52250632,12.38013508,12.57643276,12.47801368,12.44403823,12.43130837
NCOA7,12.30440651,12.67407334,12.46831867,12.76324632,12.7957215,12.47491188,12.32380486,12.26509899,12.73379878
NCOA7-AS1,6.767412611,7.05867966,7.168583877,7.210470429,7.040093274,6.703280856,6.311870824,6.418825936,7.216288652
NCOR1,13.87388678,13.95147456,13.75937966,13.81304345,13.8007284,13.82252965,13.71879938,13.79072821,13.70132985
NCOR2,13.98190011,13.46267833,14.02721315,13.99841606,13.8305273,13.98326784,14.27789183,14.13292767,14.04641334
NCR3LG1,10.58747479,10.99417649,10.86376338,10.77148913,11.04258655,10.54617304,11.2841476,11.01322296,11.15656377
NCS1,11.69457632,11.41821744,11.86100593,11.50529593,10.97836425,11.73928535,11.76528278,11.87184944,11.86475237
NCSTN,12.43472406,12.46741978,12.50966582,12.61356987,12.55928755,12.52161235,12.52309085,12.58256711,12.45935736
NDC1,9.599038081,9.672481151,9.560268875,9.488090818,9.637590134,9.632851765,9.451415441,9.39766959,9.690708187
NDE1,9.455199616,9.48356072,9.443201401,9.590553605,9.28947145,9.342998745,9.591593447,9.644112354,9.368652008
NDEL1,10.6991747,10.89407552,11.06956855,11.0829619,10.9356686,10.84321614,10.9219881,10.64212136,11.5749675
NDFIP1,12.47324812,12.58901522,12.43851836,12.45657462,12.55544423,12.39898339,12.2814064,12.31160405,12.50921933
NDFIP2,10.93670654,10.86536093,11.00703444,10.84241606,10.96382737,10.78797339,11.06237194,10.90591999,11.19536717
NDN,8.94412515,8.528079951,8.829927547,8.70247285,8.641636211,8.598337811,8.664120814,8.905075864,8.267949854
NDNF,12.66270498,12.15588381,12.25339485,12.83137735,12.33937995,11.75078267,12.39699464,11.93378488,12.39820615
NDOR1,11.21858925,10.74311152,10.99710758,10.99617966,10.97299817,11.10681138,11.25818728,11.09122422,10.83242168
NDRG1,15.73222605,15.67065864,15.94524494,15.90900093,15.71455686,15.47535364,15.59151284,15.8259157,15.69088072
NDRG2,12.53595275,12.54306333,12.4975475,12.48148264,12.21156192,12.67829617,12.40137937,12.47982144,12.15030116
NDRG3,10.4843262,10.73962567,10.38571381,10.58814822,10.58655134,10.70865519,10.57853888,10.55250044,10.3705703
NDRG4,8.854738728,8.768995972,8.088302162,8.144453792,7.995858985,8.398667174,8.73102958,8.470121864,8.85245729
NDST1,13.13737694,13.11465475,13.12245036,13.09599786,13.10114264,13.22401537,13.29018049,13.1404325,13.04451689
NDST2,11.19522508,11.03717008,11.07532482,11.0605026,11.10596545,11.13863657,11.19777905,11.05371474,11.01467338
NDST3,6.189290945,6.419668554,6.098843363,6.359746541,6.07804668,8.006701691,5.16697484,6.20094042,5.495287309
NDUFA1,11.23815948,11.51197065,11.30629794,11.31225058,11.30832842,11.35619685,10.98854747,11.10158754,11.24980657
NDUFA10,12.50113559,12.71552963,12.4657677,12.60265633,12.48906735,12.46688445,12.52659152,12.39233775,12.57180215
NDUFA11,11.12155146,11.00325842,11.09637848,11.22323406,11.15135102,11.28737779,11.2018735,11.17209227,11.03622222
NDUFA12,9.41698601,9.630249638,9.676014467,9.574607283,9.604878345,9.75951085,9.431563002,9.346354098,9.810935991
NDUFA13,12.28281906,12.47114076,12.26831308,12.30191946,12.32609285,12.39624121,12.38231368,12.4459005,12.23146565
NDUFA2,10.39529735,10.76931353,10.50523452,10.57724019,10.66030335,10.47976566,10.38116566,10.60477138,10.49403906
NDUFA3,10.84241606,10.7331506,10.9541467,11.0605026,11.00665941,11.13208081,11.08012909,11.3389562,10.99617966
NDUFA4,11.98883792,12.36369497,12.08993679,12.09432815,12.12943425,12.11919791,11.98588008,12.01099198,12.00387377
NDUFA4L2,8.219819187,7.450052412,7.941234289,7.551352834,7.167477278,7.996396403,8.01958018,8.372976957,8.094868685
